ortholog group	Spesies#sequence_id
OG14780	Araalp#KFK40135.1, Branig#BniB043317_PA, Braole#Bol017673, Brarap#BraA09001095, Eutsal#Thhalv10023141m, Rapsat#Rsa1.0_01354.1_g00007.1, Schpar#Tp3g30810, Sisiri#SI_scaffold599_85, Thlarv#Ta11283
OG14781	Branig#BniB009509_PA, Braole#Bol012430, Brarap#BraA06004879, Rapsat#Rsa1.0_00571.1_g00002.1
OG14830	Branig#BniB048014_PA, Braole#Bol008426, Brarap#BraA08004584, Rapsat#Rsa1.0_00914.1_g00004.1, Schpar#Tp1g24360, Sisiri#SI_scaffold587_33, Thlarv#Ta11418
OG14841	Branig#BniB002683_PA, Braole#Bol042280, Brarap#BraA03006292, Rapsat#Rsa1.0_02057.1_g00005.1
OG14857	Branig#BniB009701_PA, Braole#Bol036636, Brarap#BraA06002604, Eutsal#Thhalv10006883m, Rapsat#Rsa1.0_00740.1_g00012.1, Sisiri#SI_scaffold1384_344, Thlarv#Ta09447
OG14868	Branig#BniB002183_PA, Braole#Bol042165, Brarap#BraA03006164, Rapsat#Rsa1.0_00070.1_g00016.1
OG14872	Braole#Bol009554, Brarap#BraA01001455, Eutsal#Thhalv10024543m, Rapsat#Rsa1.0_00001.1_g00017.1, Schpar#Tp7g22280
OG14876	Branig#BniB027440_PA, Braole#Bol013948, Brarap#BraA06000503, Rapsat#Rsa1.0_02195.1_g00002.1_TE
OG14882	Branig#BniB031498_PA, Braole#Bol006580, Brarap#BraA09000398, Rapsat#Rsa1.0_01837.1_g00005.1, Sisiri#SI_scaffold1384_94
OG14886	Branig#BniB015349_PA, Braole#Bol029263, Brarap#BraA08005180, Rapsat#Rsa1.0_00163.1_g00022.1, Schpar#Tp1g14350
OG14887	Branig#BniB043297_PA, Braole#Bol038191, Brarap#BraA06002240, Rapsat#Rsa1.0_00065.1_g00042.1, Sisiri#SI_scaffold1491_122
OG1490	Branig#BniB011393_PA, Braole#Bol037312, Brarap#BraA06000649, Rapsat#Rsa1.0_02150.1_g00005.1, Sisiri#SI_scaffold938_6
OG14912	Branig#BniB041558_PA, Braole#Bol020662, Brarap#BraA06001780, Rapsat#Rsa1.0_00067.1_g00070.1
OG14915	Branig#BniB015238_PA, Braole#Bol007030, Brarap#BraA08004881, Rapsat#Rsa1.0_01397.1_g00003.1
OG14916	Branig#BniB020060_PA, Brarap#BraA05001503, Rapsat#Rsa1.0_00395.1_g00013.1, Schpar#Tp1g18780
OG14919	Branig#BniB045353_PA, Braole#Bol027603, Brarap#BraA07003234, Rapsat#Rsa1.0_01036.1_g00006.1, Sisiri#SI_scaffold20_15
OG1491	Branig#BniB014177_PA, Braole#Bol028706, Brarap#BraA01002050, Rapsat#Rsa1.0_04454.1_g00002.1
OG14922	Aralyr#AL1G60050.t1, Aratha#AT1G51990.1, Carhir#CARHR006410.1, Leaala#LA_scaffold809_6
OG14930	Branig#BniB046626_PA, Braole#Bol027968, Brarap#BraA03001416, Rapsat#Rsa1.0_03309.1_g00004.1_TE
OG14937	Branig#BniB002264_PA, Carhir#CARHR235520.1, Rapsat#Rsa1.0_00593.1_g00001.1_TE, Schpar#Tp7g25760, Sisiri#SI_scaffold2444_27
OG14940	Branig#BniB030178_PA, Eutsal#Thhalv10023542m, Rapsat#Rsa1.0_00144.1_g00018.1, Sisiri#SI_scaffold465_7
OG14951	Araalp#KFK40529.1, Branig#BniB011045_PA, Brarap#BraA06001382, Rapsat#Rsa1.0_00866.1_g00008.1, Thlarv#Ta22858
OG14952	Branig#BniB001196_PA, Rapsat#Rsa1.0_23102.1_g00001.1, Schpar#Tp2g01440, Sisiri#SI_scaffold396_26
OG1495	Araalp#KFK41747.1, Aralyr#AL2G32820.t1, Aratha#AT1G73066.1, Branig#BniB017508_PA, Brarap#BraA07002919, Camsat#Csa16g035780.1, Capgra#Cagra.1013s0004.1, Carhir#CARHR066040.1, Eutsal#Thhalv10019857m, Schpar#Tp5g28030, Thlarv#Ta06229
OG14967	Araalp#KFK42148.1, Branig#BniB041445_PA, Braole#Bol027548, Brarap#BraA07003286, Rapsat#Rsa1.0_00681.1_g00005.1, Schpar#Tp5g32710, Sisiri#SI_scaffold1130_89
OG14969	Camsat#Csa15g079950.1, Caprub#Carubv10015208m, Schpar#Tp2g06080, Thlarv#Ta20852
OG14976	Branig#BniB041150_PA, Braole#Bol010926, Brarap#BraA03003549, Rapsat#Rsa1.0_00179.1_g00042.1, Schpar#Tp3g09710
OG14978	Aratha#AT5G04380.3, Branig#BniB001317_PA, Brarap#BraA08002624, Capgra#Cagra.9217s0018.1, Caprub#Carubv10001150m, Carhir#CARHR099850.2, Eutsal#Thhalv10013754m, Rapsat#Rsa1.0_00482.1_g00016.1, Schpar#Tp6g38350, Sisiri#SI_scaffold123_293, Thlarv#Ta03873
OG14994	Branig#BniB036612_PA, Braole#Bol018661, Brarap#BraA06002892, Rapsat#Rsa1.0_00327.1_g00008.1
OG14995	Branig#BniB044077_PA, Braole#Bol028996, Brarap#BraA01000227, Rapsat#Rsa1.0_00487.1_g00006.1, Sisiri#SI_scaffold1321_140
OG14997	Branig#BniB008076_PA, Braole#Bol009209, Brarap#BraA05001713, Thlarv#Ta03937
OG14998	Branig#BniB015271_PA, Braole#Bol023578, Brarap#BraA08004949, Rapsat#Rsa1.0_01264.1_g00006.1
OG1499	Branig#BniB000370_PA, Braole#Bol017104, Brarap#BraA06004916, Rapsat#Rsa1.0_01092.1_g00004.1, Sisiri#SI_scaffold1547_160
OG15006	Branig#BniB031887_PA, Braole#Bol024071, Brarap#BraA07002514, Rapsat#Rsa1.0_01101.1_g00007.1, Schpar#Tp5g23050
OG1500	Branig#BniB045686_PA, Braole#Bol036242, Brarap#BraA09002032, Rapsat#Rsa1.0_00056.1_g00059.1, Schpar#Tp2g23760
OG15029	Aralyr#AL7G52810.t1, Aratha#AT5G38100.1, Branig#BniB048513_PA, Sisiri#SI_scaffold734_4, Thlarv#Ta15895
OG15037	Branig#BniB022166_PA, Braole#Bol024192, Brarap#BraA06000996, Rapsat#Rsa1.0_03443.1_g00001.1
OG1503	Branig#BniB048561_PA, Brarap#BraSca000315, Rapsat#Rsa1.0_02899.1_g00001.1, Sisiri#SI_scaffold1504_9
OG15051	Branig#BniB023517_PA, Braole#Bol024445, Brarap#BraA02000146, Rapsat#Rsa1.0_00505.1_g00011.1
OG15054	Branig#BniB043245_PA, Braole#Bol041156, Brarap#BraA06003161, Rapsat#Rsa1.0_04181.1_g00004.1
OG15055	Branig#BniB044728_PA, Braole#Bol023412, Brarap#BraA08005603, Rapsat#Rsa1.0_04898.1_g00003.1
OG15057	Branig#BniB021538_PA, Braole#Bol033231, Brarap#BraA04002238, Rapsat#Rsa1.0_00494.1_g00012.1
OG15058	Branig#BniB047638_PA, Braole#Bol008368, Brarap#BraA05002180, Rapsat#Rsa1.0_08151.1_g00001.1, Sisiri#SI_scaffold2836_1
OG15067	Branig#BniB021619_PA, Braole#Bol026484, Brarap#BraA04002111, Rapsat#Rsa1.0_00013.1_g00021.1, Schpar#Tp4g06450, Sisiri#SI_scaffold2170_2
OG15073	Branig#BniB047239_PA, Braole#Bol026858, Brarap#BraA06001944, Rapsat#Rsa1.0_00015.1_g00026.1
OG15078	Branig#BniB031160_PA, Braole#Bol031851, Brarap#BraA07000268, Rapsat#Rsa1.0_01229.1_g00002.1
OG15080	Branig#BniB002446_PA, Brarap#BraA06003196, Rapsat#Rsa1.0_00678.1_g00021.1, Schpar#Tp7g32030
OG15081	Branig#BniB026214_PA, Braole#Bol013648, Brarap#BraA01000403, Rapsat#Rsa1.0_00344.1_g00025.1, Sisiri#SI_scaffold669_66
OG15084	Branig#BniB032604_PA, Braole#Bol031933, Brarap#BraA07000416, Rapsat#Rsa1.0_03755.1_g00003.1
OG15103	Branig#BniB015181_PA, Braole#Bol017452, Brarap#BraA08003683, Rapsat#Rsa1.0_01633.1_g00002.1
OG15110	Branig#BniB002537_PA, Braole#Bol033741, Brarap#BraA06003625, Rapsat#Rsa1.0_00092.1_g00049.1, Schpar#Tp7g29470
OG15111	Branig#BniB018603_PA, Braole#Bol017974, Brarap#BraA01000641, Rapsat#Rsa1.0_00017.1_g00033.1, Sisiri#SI_scaffold1960_26
OG15128	Branig#BniB018557_PA, Brarap#BraA01000640, Rapsat#Rsa1.0_00017.1_g00034.1_TE, Sisiri#SI_scaffold1960_27
OG15155	Branig#BniB036029_PA, Braole#Bol013722, Brarap#BraA01000326, Rapsat#Rsa1.0_00094.1_g00012.1
OG15169	Branig#BniB049651_PA, Braole#Bol043234, Brarap#BraA05000368, Rapsat#Rsa1.0_00759.1_g00011.1
OG15175	Branig#BniB010957_PA, Braole#Bol006986, Brarap#BraA08000503, Rapsat#Rsa1.0_00002.1_g00093.1
OG15177	Aralyr#AL1G20700.t1, Capgra#Cagra.4395s0189.1, Caprub#Carubv10009053m, Carhir#CARHR010110.1, Eutsal#Thhalv10009701m, Leaala#LA_scaffold2223_6
OG15178	Branig#BniB024518_PA, Braole#Bol031230, Brarap#BraA09000434, Rapsat#Rsa1.0_03751.1_g00002.1
OG15180	Branig#BniB034330_PA, Braole#Bol036774, Brarap#BraA06002825, Rapsat#Rsa1.0_00165.1_g00021.1
OG15181	Branig#BniB034331_PA, Braole#Bol036773, Brarap#BraA06002823, Rapsat#Rsa1.0_00165.1_g00023.1
OG15186	Branig#BniB025712_PA, Brarap#BraA02001707, Rapsat#Rsa1.0_00594.1_g00001.1, Schpar#Tp5g20560, Sisiri#SI_scaffold2711_5
OG15189	Branig#BniB045694_PA, Braole#Bol036225, Brarap#BraA09002013, Eutsal#Thhalv10004537m, Rapsat#Rsa1.0_01315.1_g00006.1, Schpar#Tp2g23450, Sisiri#SI_C216937_1, Thlarv#Ta07802
OG15197	Branig#BniB047971_PA, Braole#Bol024978, Brarap#BraA08004687, Rapsat#Rsa1.0_02449.1_g00004.1
OG15208	Branig#BniB013515_PA, Braole#Bol041752, Brarap#BraA07000726, Rapsat#Rsa1.0_02789.1_g00003.1, Thlarv#Ta12149
OG1521	Branig#BniB031158_PA, Braole#Bol031854, Brarap#BraA07000275, Rapsat#Rsa1.0_03661.1_g00004.1
OG15222	Branig#BniB023620_PA, Braole#Bol005443, Brarap#BraA02000097, Eutsal#Thhalv10012941m, Rapsat#Rsa1.0_02947.1_g00004.1, Schpar#Tp6g39210, Sisiri#SI_scaffold123_215, Thlarv#Ta16029
OG15229	Branig#BniB029509_PA, Braole#Bol023085, Brarap#BraA01002867, Rapsat#Rsa1.0_01097.1_g00001.1
OG1522	Branig#BniB040017_PA, Braole#Bol042642, Brarap#BraA03005051, Rapsat#Rsa1.0_51760.1_g00001.1_partial
OG15242	Branig#BniB021537_PA, Brarap#BraA04002240, Eutsal#Thhalv10017620m, Rapsat#Rsa1.0_00494.1_g00011.1, Schpar#Tp4g11500, Sisiri#SI_scaffold1488_3, Thlarv#Ta14546
OG15248	Branig#BniB040574_PA, Braole#Bol017278, Brarap#BraA10000280, Rapsat#Rsa1.0_01880.1_g00006.1
OG15257	Branig#BniB007403_PA, Braole#Bol044196, Brarap#BraA04000493, Rapsat#Rsa1.0_01350.1_g00005.1
OG15263	Branig#BniB027051_PA, Braole#Bol033166, Brarap#BraSca000654, Rapsat#Rsa1.0_00564.1_g00010.1
OG15268	Branig#BniB013860_PA, Braole#Bol043392, Brarap#BraA08001611, Rapsat#Rsa1.0_00959.1_g00005.1
OG15270	Branig#BniB042370_PA, Braole#Bol034263, Brarap#BraA03000627, Rapsat#Rsa1.0_03302.1_g00004.1
OG15272	Branig#BniB013891_PA, Braole#Bol043457, Brarap#BraA08001711, Rapsat#Rsa1.0_00224.1_g00004.1
OG15277	Branig#BniB031030_PA, Braole#Bol025979, Brarap#BraA03001196, Rapsat#Rsa1.0_03741.1_g00002.1
OG15278	Branig#BniB034616_PA, Braole#Bol015535, Brarap#BraA02001169, Rapsat#Rsa1.0_00860.1_g00013.1
OG15283	Branig#BniB026615_PA, Braole#Bol025810, Brarap#BraA03001029, Eutsal#Thhalv10013910m, Rapsat#Rsa1.0_01682.1_g00009.1, Schpar#Tp6g23120, Sisiri#SI_scaffold781_86, Thlarv#Ta07622
OG15290	Branig#BniB002523_PA, Braole#Bol033769, Brarap#BraA06003539, Rapsat#Rsa1.0_00092.1_g00022.1
OG15302	Branig#BniB002588_PA, Braole#Bol033632, Brarap#BraA06003945, Rapsat#Rsa1.0_00124.1_g00034.1, Schpar#Tp7g27840, Sisiri#SI_scaffold2444_235
OG15313	Branig#BniB044607_PA, Braole#Bol029087, Brarap#BraA08005385, Rapsat#Rsa1.0_00522.1_g00020.1, Sisiri#SI_scaffold249_186
OG15317	Branig#BniB003788_PA, Braole#Bol019895, Brarap#BraA08001276, Eutsal#Thhalv10013684m, Rapsat#Rsa1.0_00040.1_g00068.1, Thlarv#Ta04396
OG15320	Branig#BniB010041_PA, Braole#Bol036686, Brarap#BraA06002691, Eutsal#Thhalv10009677m, Rapsat#Rsa1.0_00093.1_g00027.1, Schpar#Tp1g09600, Sisiri#SI_scaffold1384_275, Thlarv#Ta09533
OG15330	Branig#BniB001602_PA, Braole#Bol043548, Brarap#BraA08001834, Rapsat#Rsa1.0_00016.1_g00036.1, Sisiri#SI_scaffold684_12
OG15337	Branig#BniB031902_PA, Braole#Bol024034, Brarap#BraA07002539, Rapsat#Rsa1.0_04350.1_g00001.1_TE, Sisiri#SI_scaffold2849_7
OG15338	Branig#BniB033531_PA, Brarap#BraA05002249, Rapsat#Rsa1.0_00004.1_g00031.1_TE, Schpar#Tp5g23450
OG15352	Aralyr#AL1G45410.t1, Aratha#AT1G30990.1, Camsat#Csa17g020530.1, Caprub#Carubv10011497m
OG15355	Aralyr#AL1G27000.t1, Aratha#AT1G14940.1, Braole#Bol038091, Capgra#Cagra.3501s0002.1, Caprub#Carubv10011229m, Carhir#CARHR015470.1
OG15357	Araalp#KFK28927.1, Braole#Bol009619, Carhir#CARHR231070.1, Schpar#Tp7g21610, Thlarv#Ta08710
OG15395	Branig#BniB037118_PA, Braole#Bol016176, Brarap#BraA07002752, Rapsat#Rsa1.0_00699.1_g00012.1
OG15413	Branig#BniB030229_PA, Braole#Bol025184, Brarap#BraA03004928, Rapsat#Rsa1.0_01244.1_g00008.1
OG15422	Branig#BniB036637_PA, Braole#Bol018604, Brarap#BraA06002687, Rapsat#Rsa1.0_00712.1_g00004.1
OG15423	Branig#BniB037699_PA, Braole#Bol028898, Brarap#BraA01000131, Rapsat#Rsa1.0_01053.1_g00002.1, Sisiri#SI_scaffold2121_29
OG15432	Branig#BniB039926_PA, Braole#Bol011789, Brarap#BraA05004903, Rapsat#Rsa1.0_00658.1_g00003.1
OG15435	Branig#BniB029268_PA, Braole#Bol018868, Brarap#BraA05002974, Rapsat#Rsa1.0_00118.1_g00012.1
OG15445	Branig#BniB041529_PA, Braole#Bol009654, Brarap#BraA06001749, Rapsat#Rsa1.0_00067.1_g00044.1
OG15453	Branig#BniB001053_PA, Braole#Bol043085, Brarap#BraA06005418, Rapsat#Rsa1.0_05821.1_g00001.1
OG15459	Branig#BniB021432_PA, Braole#Bol032843, Brarap#BraA08003230, Rapsat#Rsa1.0_00288.1_g00010.1
OG15480	Branig#BniB013682_PA, Braole#Bol021723, Brarap#BraA04003373, Rapsat#Rsa1.0_00358.1_g00013.1
OG15508	Branig#BniB025123_PA, Braole#Bol022718, Brarap#BraA07000116, Rapsat#Rsa1.0_01608.1_g00002.1, Sisiri#SI_scaffold2763_16
OG1550	Branig#BniB040930_PA, Eutsal#Thhalv10016223m, Rapsat#Rsa1.0_02579.1_g00002.1, Schpar#Tp4g15360
OG15512	Branig#BniB030885_PA, Braole#Bol026052, Brarap#BraA03001265, Rapsat#Rsa1.0_00322.1_g00024.1
OG15516	Branig#BniB013029_PA, Braole#Bol039498, Brarap#BraA02002135, Rapsat#Rsa1.0_01701.1_g00011.1
OG15533	Branig#BniB000752_PA, Braole#Bol017004, Brarap#BraA03005353, Rapsat#Rsa1.0_00383.1_g00003.1
OG15545	Branig#BniB018055_PA, Braole#Bol027010, Brarap#BraA08000465, Rapsat#Rsa1.0_00312.1_g00003.1
OG15546	Braole#Bol040297, Brarap#BraA04000880, Rapsat#Rsa1.0_01298.1_g00007.1, Schpar#Tp7g07060, Sisiri#SI_scaffold445_1
OG15555	Branig#BniB025852_PA, Braole#Bol009809, Brarap#BraA09000838, Rapsat#Rsa1.0_03279.1_g00002.1
OG15567	Branig#BniB034229_PA, Brarap#BraA06002114, Rapsat#Rsa1.0_00543.1_g00015.1, Sisiri#SI_scaffold1491_260
OG15572	Branig#BniB015545_PA, Braole#Bol013257, Brarap#BraA08005108, Rapsat#Rsa1.0_01155.1_g00009.1
OG15573	Branig#BniB034475_PA, Braole#Bol022553, Brarap#BraA06002113, Eutsal#Thhalv10007386m, Rapsat#Rsa1.0_00543.1_g00016.1
OG15575	Branig#BniB002686_PA, Braole#Bol042273, Brarap#BraA03006283, Rapsat#Rsa1.0_01847.1_g00005.1
OG15577	Branig#BniB013001_PA, Braole#Bol039593, Brarap#BraA01001618, Rapsat#Rsa1.0_00102.1_g00004.1, Sisiri#SI_scaffold2159_198
OG15581	Branig#BniB015687_PA, Braole#Bol017459, Brarap#BraA08003677, Rapsat#Rsa1.0_01487.1_g00001.1
OG15582	Branig#BniB018599_PA, Braole#Bol017964, Brarap#BraA01000632, Rapsat#Rsa1.0_00017.1_g00041.1
OG15586	Branig#BniB001656_PA, Braole#Bol043626, Brarap#BraA08001944, Eutsal#Thhalv10013805m, Rapsat#Rsa1.0_00016.1_g00095.1, Schpar#Tp6g32710, Sisiri#SI_scaffold2604_12
OG15592	Branig#BniB003226_PA, Braole#Bol016426, Brarap#BraA02003049, Rapsat#Rsa1.0_05317.1_g00003.1
OG15601	Branig#BniB008339_PA, Braole#Bol011133, Brarap#BraA05003290, Rapsat#Rsa1.0_01148.1_g00008.1
OG15604	Aralyr#AL2G38530.t1, Branig#BniB010323_PA, Camsat#Csa11g102200.1, Caprub#Carubv10022196m, Carhir#CARHR071670.1, Eutsal#Thhalv10018975m, Leaala#LA_scaffold586_19, Rapsat#Rsa1.0_00857.1_g00005.1, Schpar#Tp5g33340
OG15607	Aratha#AT1G67820.1, Brarap#BraA05002174, Camsat#Csa05g081980.1, Thlarv#Ta19803
OG15613	Branig#BniB005256_PA, Braole#Bol005905, Brarap#BraA05003648, Rapsat#Rsa1.0_00784.1_g00001.1
OG15614	Branig#BniB035036_PA, Braole#Bol023196, Brarap#BraA01002760, Rapsat#Rsa1.0_00025.1_g00048.1
OG15618	Branig#BniB016392_PA, Braole#Bol041128, Brarap#BraA10001192, Rapsat#Rsa1.0_03878.1_g00003.1, Sisiri#SI_scaffold2746_210
OG15619	Branig#BniB035890_PA, Brarap#BraA09000308, Rapsat#Rsa1.0_00689.1_g00001.1, Schpar#Tp1g06170
OG15650	Eutsal#Thhalv10024525m, Schpar#Tp7g28230, Sisiri#SI_scaffold2657_27, Thlarv#Ta09227
OG15664	Branig#BniB027665_PA, Braole#Bol030676, Brarap#BraA03002959, Rapsat#Rsa1.0_02009.1_g00003.1
OG15665	Branig#BniB038821_PA, Braole#Bol026503, Brarap#BraA04002093, Rapsat#Rsa1.0_00013.1_g00040.1
OG15677	Branig#BniB043299_PA, Braole#Bol038188, Eutsal#Thhalv10009463m, Rapsat#Rsa1.0_00065.1_g00043.1, Schpar#Tp1g14300, Sisiri#SI_scaffold1491_117, Thlarv#Ta03712
OG15681	Branig#BniB028064_PA, Brarap#BraA04001926, Rapsat#Rsa1.0_03544.1_g00001.1, Schpar#Tp4g02890
OG15688	Braole#Bol040279, Brarap#BraA04000949, Eutsal#Thhalv10005149m, Rapsat#Rsa1.0_02240.1_g00007.1, Schpar#Tp7g06430
OG15727	Branig#BniB000335_PA, Braole#Bol017043, Brarap#BraA03005265, Rapsat#Rsa1.0_00576.1_g00002.1
OG1572	Aralyr#AL3G16310.t1, Aratha#AT3G05660.1, Schpar#Tp7g03130, Sisiri#SI_C226829_1
OG15732	Araalp#KFK25169.1, Branig#BniB001475_PA, Braole#Bol043828, Eutsal#Thhalv10014742m, Rapsat#Rsa1.0_00058.1_g00034.1, Schpar#Tp6g34950, Sisiri#SI_scaffold2075_86, Thlarv#Ta00743
OG15742	Branig#BniB012440_PA, Braole#Bol010366, Brarap#BraA06002469, Rapsat#Rsa1.0_00825.1_g00006.1
OG15745	Branig#BniB033597_PA, Braole#Bol028582, Brarap#BraA05002397, Rapsat#Rsa1.0_00829.1_g00005.1
OG15746	Branig#BniB035447_PA, Braole#Bol017338, Brarap#BraA07002231, Rapsat#Rsa1.0_02010.1_g00002.1
OG15752	Branig#BniB036536_PA, Braole#Bol039231, Brarap#BraA02001903, Eutsal#Thhalv10018862m, Rapsat#Rsa1.0_00167.1_g00003.1, Schpar#Tp5g31730, Thlarv#Ta02384
OG15756	Branig#BniB012878_PA, Braole#Bol024878, Brarap#BraA06001490, Rapsat#Rsa1.0_00861.1_g00006.1
OG15760	Branig#BniB019730_PA, Braole#Bol045656, Brarap#BraA07001423, Rapsat#Rsa1.0_02580.1_g00002.1, Sisiri#SI_scaffold2315_114
OG1576	Branig#BniB041187_PA, Carhir#CARHR085660.1, Leaala#LA_scaffold1263_3, Rapsat#Rsa1.0_01434.1_g00013.1
OG15771	Araalp#KFK24655.1, Aralyr#AL6G10520.t1, Aratha#AT5G01530.1, Branig#BniB049758_PA, Braole#Bol012796, Brarap#BraA02000018, Capgra#Cagra.4082s0032.1, Caprub#Carubv10002918m, Carhir#CARHR211890.1, Eutsal#Thhalv10014055m, Rapsat#Rsa1.0_01513.1_g00007.1, Schpar#Tp6g40810, Sisiri#SI_scaffold123_42, Thlarv#Ta15374
OG15776	Aetara#AA_scaffold3842_70, Branig#BniB006099_PA, Braole#Bol038846, Brarap#BraA10000776, Rapsat#Rsa1.0_04264.1_g00002.1
OG15787	Branig#BniB048057_PA, Braole#Bol008547, Brarap#BraA08004498, Rapsat#Rsa1.0_00006.1_g00001.1
OG15794	Branig#BniB030168_PA, Braole#Bol025075, Brarap#BraA03004659, Rapsat#Rsa1.0_00144.1_g00004.1, Sisiri#SI_scaffold465_34
OG15798	Branig#BniB010625_PA, Braole#Bol010279, Brarap#BraA05003536, Rapsat#Rsa1.0_00817.1_g00002.1
OG15799	Branig#BniB034998_PA, Braole#Bol007339, Brarap#BraA01002673, Rapsat#Rsa1.0_00925.1_g00008.1
OG15805	Branig#BniB025550_PA, Braole#Bol030129, Brarap#BraA05004757, Rapsat#Rsa1.0_00671.1_g00002.1
OG15806	Branig#BniB031098_PA, Braole#Bol027883, Brarap#BraA03001329, Rapsat#Rsa1.0_01896.1_g00010.1
OG15809	Branig#BniB013375_PA, Braole#Bol039659, Brarap#BraA01001677, Eutsal#Thhalv10024951m, Rapsat#Rsa1.0_00838.1_g00004.1, Schpar#Tp7g24570, Sisiri#SI_scaffold2159_252, Thlarv#Ta01580
OG15814	Branig#BniB017644_PA, Braole#Bol007929, Brarap#BraA06005918, Rapsat#Rsa1.0_00271.1_g00002.1
OG15817	Aetara#AA_scaffold4407_12, Aralyr#AL1G58980.t1, Aratha#AT1G51170.1, Branig#BniB048606_PA, Braole#Bol019538, Camsat#Csa17g089930.1, Capgra#Cagra.2093s0008.1, Caprub#Carubv10009321m, Carhir#CARHR041220.1, Eutsal#Thhalv10011554m, Leaala#LA_C57281_1, Rapsat#Rsa1.0_00769.1_g00012.1, Schpar#Tp1g37910, Sisiri#SI_scaffold1129_61, Thlarv#Ta16351
OG1581	Aralyr#AL3G46870.t1, Aratha#AT2G15080.1, Capgra#Cagra.3457s0002.1, Caprub#Carubv10012906m, Carhir#CARHR105540.1
OG15823	Branig#BniB020257_PA, Braole#Bol037850, Brarap#BraA04002660, Rapsat#Rsa1.0_00578.1_g00002.1
OG1582	Aratha#AT2G15042.1, Camsat#Csa19g046270.1, Capgra#Cagra.3457s0001.1, Caprub#Carubv10015659m
OG15835	Capgra#Cagra.0099s0002.1, Rapsat#Rsa1.0_02811.1_g00001.1_partial, Schpar#Tp7g08230, Sisiri#SI_scaffold421_3
OG15862	Aralyr#AL3G21830.t1, Capgra#Cagra.16902s0002.1, Eutsal#Thhalv10017589m, Thlarv#Ta06526
OG15863	Capgra#Cagra.2178s0006.1, Caprub#Carubv10007283m, Eutsal#Thhalv10017951m, Sisiri#SI_scaffold1156_9
OG15888	Aralyr#AL4G12990.t1, Aratha#AT2G23148.1, Capgra#Cagra.0068s0002.1, Caprub#Carubv10024656m
OG15925	Aralyr#AL6G45460.t1, Aratha#AT4G11240.1, Capgra#Cagra.9380s0003.1, Caprub#Carubv10003150m
OG15947	Aralyr#AL1G58010.t1, Aratha#AT1G50370.1, Capgra#Cagra.0860s0009.1, Caprub#Carubv10009861m
OG15948	Branig#BniB020832_PA, Braole#Bol026676, Brarap#BraA03003962, Rapsat#Rsa1.0_03521.1_g00008.1
OG15949	Branig#BniB035369_PA, Braole#Bol014066, Brarap#BraSca000878, Rapsat#Rsa1.0_00655.1_g00005.1
OG15950	Branig#BniB039928_PA, Braole#Bol011786, Brarap#BraA05004908, Rapsat#Rsa1.0_01713.1_g00006.1
OG15953	Branig#BniB013381_PA, Braole#Bol039672, Brarap#BraA01001691, Rapsat#Rsa1.0_00121.1_g00008.1
OG15956	Branig#BniB009115_PA, Braole#Bol031256, Brarap#BraA09000453, Rapsat#Rsa1.0_04455.1_g00002.1
OG15957	Branig#BniB034360_PA, Braole#Bol036733, Brarap#BraA06002755, Rapsat#Rsa1.0_00605.1_g00001.1
OG15959	Branig#BniB011204_PA, Brarap#BraA08000380, Rapsat#Rsa1.0_03565.1_g00001.1, Thlarv#Ta18594
OG15968	Araalp#KFK37102.1, Aralyr#AL4G41040.t1, Aratha#AT2G42500.1, Capgra#Cagra.0202s0062.1, Caprub#Carubv10023677m, Thlarv#Ta08466
OG15970	Branig#BniB031655_PA, Braole#Bol004826, Brarap#BraA05004979, Rapsat#Rsa1.0_00372.1_g00005.1
OG15980	Branig#BniB013753_PA, Braole#Bol021710, Brarap#BraA04003352, Rapsat#Rsa1.0_05398.1_g00002.1
OG15984	Aetara#AA_scaffold4130_148, Araalp#KFK42573.1, Aratha#AT1G02030.1, Carhir#CARHR000340.1, Eutsal#Thhalv10009894m, Leaala#LA_scaffold600_18, Sisiri#SI_scaffold2851_21, Thlarv#Ta18127
OG15988	Branig#BniB034770_PA, Braole#Bol031023, Brarap#BraA02002757, Rapsat#Rsa1.0_01569.1_g00006.1
OG15989	Branig#BniB043552_PA, Braole#Bol018113, Brarap#BraA05000506, Rapsat#Rsa1.0_00193.1_g00029.1
OG15993	Branig#BniB045908_PA, Braole#Bol005710, Brarap#BraA09004986, Rapsat#Rsa1.0_00071.1_g00058.1
OG15994	Branig#BniB047081_PA, Braole#Bol008081, Brarap#BraA02003400, Rapsat#Rsa1.0_00481.1_g00012.1, Schpar#Tp2g29200
OG15998	Branig#BniB024392_PA, Braole#Bol021981, Brarap#BraA07001923, Rapsat#Rsa1.0_01062.1_g00001.1
OG16002	Branig#BniB005821_PA, Brarap#BraA09003314, Rapsat#Rsa1.0_06543.1_g00001.1, Sisiri#SI_scaffold595_27
OG16004	Branig#BniB048246_PA, Braole#Bol008452, Brarap#BraA08004606, Rapsat#Rsa1.0_00215.1_g00018.1
OG16011	Branig#BniB011954_PA, Brarap#BraA05004416, Rapsat#Rsa1.0_09394.1_g00001.1, Sisiri#SI_scaffold68_13
OG16017	Branig#BniB001318_PA, Brarap#BraA08002623, Rapsat#Rsa1.0_00482.1_g00015.1, Schpar#Tp6g38340, Sisiri#SI_scaffold123_294
