ortholog group	Spesies#sequence_id
FG5168	Aspergillus_fumigatus#gi, 70990486, ref, XP_750092.1, , Botrytis_cinerea#BC1G_01504.1, Chaetomium_globosum#CHG01940.1, Fusarium_graminearum#FG09162.1, Magnaporthe_grisea#MGG_03683.5, Neurospora_crassa#NCU03216.2, Sclerotinia_sclerotiorum#SS1G_06024.1, Stagonospora_nodorum#SNU04669.1, Trichoderma_reesei#45867
FG5172	Aspergillus_fumigatus#gi, 70990844, ref, XP_750271.1, , Aspergillus_nidulans#AN2741, Aspergillus_oryzae#AO090003000818, Chaetomium_globosum#CHG05753.1, Coccidioides_immitis#CIMG_04872.2, Fusarium_graminearum#FG07234.1, Rhizopus_oryzae#RO3G_01573.1, Stagonospora_nodorum#SNU00630.1, Trichoderma_reesei#35436
FG5174	Aspergillus_fumigatus#gi, 70990890, ref, XP_750294.1, , Aspergillus_nidulans#AN4069, Botrytis_cinerea#BC1G_11719.1, Fusarium_graminearum#FG07293.1, Magnaporthe_grisea#MGG_12826.5, Neurospora_crassa#NCU06433.2, Phanerochaete_chrysosporium#jgi, Phchr1, 4739, fgenesh1_pg.C_, Stagonospora_nodorum#SNU11889.1, Trichoderma_reesei#8764
FG5176	Aspergillus_fumigatus#gi, 70991070, ref, XP_750384.1, , Aspergillus_nidulans#AN10518, Aspergillus_oryzae#AO090001000412, Coccidioides_immitis#CIMG_03520.2, Fusarium_graminearum#FG05177.1, Magnaporthe_grisea#MGG_11916.5, Neurospora_crassa#NCU03370.2, Sclerotinia_sclerotiorum#SS1G_06319.1, Trichoderma_reesei#41865
FG5178	Aspergillus_fumigatus#gi, 70991112, ref, XP_750405.1, , Aspergillus_nidulans#AN3504, Aspergillus_oryzae#AO090023000288, Cryptococcus_neoformans#gi, 58265626, ref, XP_569969.1, , Fusarium_graminearum#FG02920.1, Magnaporthe_grisea#MGG_09757.5, Stagonospora_nodorum#SNU16369.1, Trichoderma_reesei#34199, Ustilago_maydis#UM01943.1
FG5184	Aspergillus_fumigatus#gi, 70995227, ref, XP_752377.1, , Aspergillus_nidulans#AN8932, Aspergillus_oryzae#AO090038000424, Botrytis_cinerea#BC1G_06612.1, Neurospora_crassa#NCU00864.2, Sclerotinia_sclerotiorum#SS1G_00558.1, Stagonospora_nodorum#SNU09522.1, Trichoderma_reesei#31968, Ustilago_maydis#UM02039.1
FG5185	Aspergillus_fumigatus#gi, 70995229, ref, XP_752378.1, , Aspergillus_nidulans#AN8931, Aspergillus_oryzae#AO090038000421, Botrytis_cinerea#BC1G_06613.1, Neurospora_crassa#NCU00863.2, Sclerotinia_sclerotiorum#SS1G_00557.1, Stagonospora_nodorum#SNU09523.1, Trichoderma_reesei#40366, Ustilago_maydis#UM02040.1
FG5190	Aspergillus_fumigatus#gi, 70995778, ref, XP_752644.1, , Botrytis_cinerea#BC1G_14511.1, Chaetomium_globosum#CHG04720.1, Magnaporthe_grisea#MGG_01525.5, Neurospora_crassa#NCU08300.2, Phanerochaete_chrysosporium#jgi, Phchr1, 44686, gww2.4.575.1, Rhizopus_oryzae#RO3G_15305.1, Sclerotinia_sclerotiorum#SS1G_13335.1, Stagonospora_nodorum#SNU05995.1
FG5192	Aspergillus_fumigatus#gi, 70996090, ref, XP_752800.1, , Aspergillus_nidulans#AN0768, Aspergillus_oryzae#AO090011000381, Botrytis_cinerea#BC1G_09860.1, Coccidioides_immitis#CIMG_05852.2, Fusarium_graminearum#FG02859.1, Sclerotinia_sclerotiorum#SS1G_05049.1, Stagonospora_nodorum#SNU07701.1, Trichoderma_reesei#44462
FG5199	Aspergillus_fumigatus#gi, 70988629, ref, XP_749173.1, , Aspergillus_nidulans#AN8361, Aspergillus_oryzae#AO090701000625, Botrytis_cinerea#BC1G_00710.1, Coccidioides_immitis#CIMG_01213.2, Fusarium_graminearum#FG02643.1, Neurospora_crassa#NCU01039.2, Sclerotinia_sclerotiorum#SS1G_00409.1, Stagonospora_nodorum#SNU07374.1
FG5202	Aspergillus_fumigatus#gi, 70988879, ref, XP_749291.1, , Aspergillus_nidulans#AN7681, Aspergillus_oryzae#AO090701000795, Chaetomium_globosum#CHG00519.1, Coccidioides_immitis#CIMG_00132.2, Fusarium_graminearum#FG10035.1, Magnaporthe_grisea#MGG_11225.5, Neurospora_crassa#NCU04597.2, Trichoderma_reesei#44658
FG5209	Aspergillus_fumigatus#gi, 70989461, ref, XP_749580.1, , Botrytis_cinerea#BC1G_04899.1, Chaetomium_globosum#CHG08915.1, Coccidioides_immitis#CIMG_01241.2, Fusarium_graminearum#FG09483.1, Magnaporthe_grisea#MGG_07207.5, Sclerotinia_sclerotiorum#SS1G_09516.1, Stagonospora_nodorum#SNU13160.1, Trichoderma_reesei#45417
FG5217	Aspergillus_fumigatus#gi, 71001508, ref, XP_755435.1, , Aspergillus_nidulans#AN5908, Aspergillus_oryzae#AO090026000543, Coccidioides_immitis#CIMG_07933.2, Magnaporthe_grisea#MGG_03094.5, Neurospora_crassa#NCU10106.2, Stagonospora_nodorum#SNU12689.1, Trichoderma_reesei#31531, Yarrowia_lipolytica#gi, 50554917, ref, XP_504867.1, 
FG5218	Aspergillus_fumigatus#gi, 71001568, ref, XP_755465.1, , Aspergillus_nidulans#AN5881, Aspergillus_oryzae#AO090026000518, Coccidioides_immitis#CIMG_08200.2, Fusarium_graminearum#FG09588.1, Magnaporthe_grisea#MGG_01555.5, Neurospora_crassa#NCU04386.2, Stagonospora_nodorum#SNU12552.1, Trichoderma_reesei#43930
FG5227	Aspergillus_fumigatus#gi, 71002434, ref, XP_755898.1, , Aspergillus_nidulans#AN7611, Aspergillus_oryzae#AO090012000266, Coccidioides_immitis#CIMG_00272.2, Fusarium_graminearum#FG05651.1, Magnaporthe_grisea#MGG_13218.5, Neurospora_crassa#NCU04347.2, Stagonospora_nodorum#SNU16514.1, Trichoderma_reesei#14370
FG5233	Aspergillus_fumigatus#gi, 71002824, ref, XP_756093.1, , Aspergillus_nidulans#AN10049, Botrytis_cinerea#BC1G_14488.1, Chaetomium_globosum#CHG05524.1, Fusarium_graminearum#FG06477.1, Magnaporthe_grisea#MGG_05059.5, Neurospora_crassa#NCU07823.2, Sclerotinia_sclerotiorum#SS1G_13314.1, Stagonospora_nodorum#SNU11546.1
FG5238	Aspergillus_fumigatus#gi, 70985763, ref, XP_748387.1, , Aspergillus_nidulans#AN11083, Botrytis_cinerea#BC1G_08633.1, Coccidioides_immitis#CIMG_01011.2, Debaryomyces_hansenii#gi, 50422665, ref, XP_459909.1, , Magnaporthe_grisea#MGG_08864.5, Neurospora_crassa#NCU00365.2, Sclerotinia_sclerotiorum#SS1G_09845.1, Stagonospora_nodorum#SNU03301.1
FG5256	Aspergillus_fumigatus#gi, 71000717, ref, XP_755040.1, , Aspergillus_nidulans#AN10418, Aspergillus_oryzae#AO090020000033, Coccidioides_immitis#CIMG_02076.2, Fusarium_graminearum#FG10377.1, Neurospora_crassa#NCU01339.2, Sclerotinia_sclerotiorum#SS1G_04963.1, Stagonospora_nodorum#SNU01433.1, Trichoderma_reesei#34887
FG5258	Aspergillus_fumigatus#gi, 70982007, ref, XP_746532.1, , Aspergillus_nidulans#AN9322, Aspergillus_oryzae#AO090011000213, Botrytis_cinerea#BC1G_02562.1, Chaetomium_globosum#CHG00301.1, Fusarium_graminearum#FG08123.1, Magnaporthe_grisea#MGG_05022.5, Phanerochaete_chrysosporium#jgi, Phchr1, 41576, gww2.32.7.1, Trichoderma_reesei#35227
FG5265	Aspergillus_fumigatus#gi, 70993338, ref, XP_751516.1, , Aspergillus_nidulans#AN4161, Aspergillus_oryzae#AO090009000266, Botrytis_cinerea#BC1G_08999.1, Coccidioides_immitis#CIMG_09109.2, Neurospora_crassa#NCU03985.2, Sclerotinia_sclerotiorum#SS1G_00889.1, Stagonospora_nodorum#SNU14356.1, Trichoderma_reesei#40631
FG5266	Aspergillus_fumigatus#gi, 70993356, ref, XP_751525.1, , Botrytis_cinerea#BC1G_10046.1, Chaetomium_globosum#CHG06979.1, Fusarium_graminearum#FG10143.1, Magnaporthe_grisea#MGG_06160.5, Neurospora_crassa#NCU08933.2, Sclerotinia_sclerotiorum#SS1G_00909.1, Stagonospora_nodorum#SNU05500.1, Trichoderma_reesei#37346
FG5269	Aspergillus_fumigatus#gi, 70993604, ref, XP_751649.1, , Aspergillus_nidulans#AN10678, Aspergillus_oryzae#AO090003001035, Botrytis_cinerea#BC1G_03255.1, Chaetomium_globosum#CHG01404.1, Coccidioides_immitis#CIMG_01612.2, Neurospora_crassa#NCU03205.2, Sclerotinia_sclerotiorum#SS1G_01200.1, Stagonospora_nodorum#SNU06817.1
FG5270	Aspergillus_fumigatus#gi, 70993630, ref, XP_751662.1, , Coccidioides_immitis#CIMG_01599.2, Fusarium_graminearum#FG05207.1, Magnaporthe_grisea#MGG_03951.5, Neurospora_crassa#NCU03459.2, Sclerotinia_sclerotiorum#SS1G_06190.1, Stagonospora_nodorum#SNU14325.1, Trichoderma_reesei#28288, Yarrowia_lipolytica#gi, 50549577, ref, XP_502259.1, 
FG5281	Aspergillus_fumigatus#gi, 70985094, ref, XP_748053.1, , Aspergillus_oryzae#AO090102000487, Chaetomium_globosum#CHG07707.1, Coccidioides_immitis#CIMG_06489.2, Fusarium_graminearum#FG07007.1, Magnaporthe_grisea#MGG_08082.5, Neurospora_crassa#NCU01199.2, Stagonospora_nodorum#SNU15465.1, Trichoderma_reesei#34430
FG5285	Aspergillus_fumigatus#gi, 70985372, ref, XP_748192.1, , Aspergillus_nidulans#AN3378, Aspergillus_oryzae#AO090010000103, Botrytis_cinerea#BC1G_08255.1, Fusarium_graminearum#FG09214.1, Magnaporthe_grisea#MGG_04215.5, Neurospora_crassa#NCU00799.2, Sclerotinia_sclerotiorum#SS1G_04608.1, Trichoderma_reesei#37736
FG5286	Aspergillus_fumigatus#gi, 70985414, ref, XP_748213.1, , Aspergillus_nidulans#AN10098, Aspergillus_oryzae#AO090010000635, Botrytis_cinerea#BC1G_08967.1, Chaetomium_globosum#CHG05477.1, Coccidioides_immitis#CIMG_01554.2, Sclerotinia_sclerotiorum#SS1G_11476.1, Stagonospora_nodorum#SNU10363.1, Trichoderma_reesei#9899
FG5287	Aspergillus_fumigatus#gi, 70996929, ref, XP_753219.1, , Aspergillus_nidulans#AN9286, Aspergillus_oryzae#AO090026000127, Chaetomium_globosum#CHG09997.1, Fusarium_graminearum#FG03629.1, Magnaporthe_grisea#MGG_07646.5, Neurospora_crassa#NCU07351.2, Stagonospora_nodorum#SNU08802.1, Trichoderma_reesei#27878
FG5288	Aspergillus_fumigatus#gi, 70996955, ref, XP_753232.1, , Aspergillus_nidulans#AN7782, Aspergillus_oryzae#AO090001000199, Botrytis_cinerea#BC1G_13720.1, Fusarium_graminearum#FG01255.1, Magnaporthe_grisea#MGG_04561.5, Sclerotinia_sclerotiorum#SS1G_01715.1, Stagonospora_nodorum#SNU15119.1, Trichoderma_reesei#37025
FG5289	Aspergillus_fumigatus#gi, 70997341, ref, XP_753419.1, , Aspergillus_nidulans#AN0069, Aspergillus_oryzae#AO090120000350, Botrytis_cinerea#BC1G_08855.1, Coccidioides_immitis#CIMG_09350.2, Fusarium_graminearum#FG02701.1, Sclerotinia_sclerotiorum#SS1G_11409.1, Stagonospora_nodorum#SNU09998.1, Trichoderma_reesei#44170
FG5291	Aspergillus_fumigatus#gi, 70997758, ref, XP_753613.1, , Aspergillus_nidulans#AN2335, Aspergillus_oryzae#AO090010000515, Botrytis_cinerea#BC1G_01790.1, Chaetomium_globosum#CHG04454.1, Magnaporthe_grisea#MGG_03097.5, Neurospora_crassa#NCU10110.2, Sclerotinia_sclerotiorum#SS1G_12199.1, Stagonospora_nodorum#SNU00771.1
FG5310	Aspergillus_fumigatus#gi, 70991531, ref, XP_750614.1, , Aspergillus_nidulans#AN5148, Aspergillus_oryzae#AO090005001580, Chaetomium_globosum#CHG00990.1, Coccidioides_immitis#CIMG_07987.2, Fusarium_graminearum#FG07069.1, Magnaporthe_grisea#MGG_00491.5, Neurospora_crassa#NCU07386.2, Trichoderma_reesei#16668
FG5311	Aspergillus_fumigatus#gi, 70991539, ref, XP_750618.1, , Aspergillus_nidulans#AN5191, Aspergillus_oryzae#AO090005001576, Botrytis_cinerea#BC1G_04954.1, Coccidioides_immitis#CIMG_07999.2, Neurospora_crassa#NCU09886.2, Sclerotinia_sclerotiorum#SS1G_02496.1, Stagonospora_nodorum#SNU02994.1, Trichoderma_reesei#18837
FG5323	Aspergillus_fumigatus#gi, 70992247, ref, XP_750972.1, , Aspergillus_oryzae#AO090012000154, Botrytis_cinerea#BC1G_10172.1, Coccidioides_immitis#CIMG_09661.2, Fusarium_graminearum#FG05275.1, Magnaporthe_grisea#MGG_01693.5, Neurospora_crassa#NCU06576.2, Sclerotinia_sclerotiorum#SS1G_13797.1, Trichoderma_reesei#42645
FG5328	Aspergillus_fumigatus#gi, 70992589, ref, XP_751143.1, , Aspergillus_nidulans#AN10454, Aspergillus_oryzae#AO090003000382, Botrytis_cinerea#BC1G_15345.1, Chaetomium_globosum#CHG07920.1, Fusarium_graminearum#FG06269.1, Magnaporthe_grisea#MGG_01112.5, Neurospora_crassa#NCU06742.2, Trichoderma_reesei#28298
FG5329	Aspergillus_fumigatus#gi, 70992741, ref, XP_751219.1, , Aspergillus_nidulans#AN5450, Aspergillus_oryzae#AO090003000468, Botrytis_cinerea#BC1G_10100.1, Coccidioides_immitis#CIMG_10225.2, Magnaporthe_grisea#MGG_06057.5, Neurospora_crassa#NCU06374.2, Sclerotinia_sclerotiorum#SS1G_13745.1, Trichoderma_reesei#45727
FG5335	Aspergillus_fumigatus#gi, 70982566, ref, XP_746811.1, , Aspergillus_nidulans#AN6780, Aspergillus_oryzae#AO090010000099, Botrytis_cinerea#BC1G_04426.1, Coccidioides_immitis#CIMG_00882.2, Fusarium_graminearum#FG02545.1, Sclerotinia_sclerotiorum#SS1G_00100.1, Stagonospora_nodorum#SNU14083.1, Trichoderma_reesei#36102
FG5338	Aspergillus_fumigatus#gi, 70986843, ref, XP_748909.1, , Aspergillus_nidulans#AN6737, Botrytis_cinerea#BC1G_09733.1, Chaetomium_globosum#CHG04796.1, Coccidioides_immitis#CIMG_08169.2, Magnaporthe_grisea#MGG_07154.5, Neurospora_crassa#NCU05248.2, Sclerotinia_sclerotiorum#SS1G_01339.1, Stagonospora_nodorum#SNU12569.1
FG5343	Aspergillus_fumigatus#gi, 70982855, ref, XP_746955.1, , Aspergillus_nidulans#AN7313, Aspergillus_oryzae#AO090010000562, Chaetomium_globosum#CHG05160.1, Fusarium_graminearum#FG11366.1, Magnaporthe_grisea#MGG_03844.5, Neurospora_crassa#NCU06861.2, Sclerotinia_sclerotiorum#SS1G_02618.1, Stagonospora_nodorum#SNU03389.1
FG5347	Aspergillus_fumigatus#gi, 70983249, ref, XP_747152.1, , Aspergillus_oryzae#AO090103000312, Botrytis_cinerea#BC1G_00698.1, Chaetomium_globosum#CHG01246.1, Coccidioides_immitis#CIMG_06628.2, Fusarium_graminearum#FG07799.1, Magnaporthe_grisea#MGG_08390.5, Stagonospora_nodorum#SNU00313.1, Trichoderma_reesei#14792
FG5356	Aspergillus_nidulans#AN11568, Chaetomium_globosum#CHG09187.1, Coccidioides_immitis#CIMG_01215.2, Cryptococcus_neoformans#gi, 58260272, ref, XP_567546.1, , Fusarium_graminearum#FG08442.1, Rhizopus_oryzae#RO3G_00988.1, Schizosaccharomyces_pombe#gi, 19112900, ref, NP_596108.1, , Stagonospora_nodorum#SNU12518.1, Trichoderma_reesei#36850
FG5367	Ashbya_gossypii#lcl, ABL058C, Candida_glabrata#gi, 50288961, ref, XP_446910.1, , Kluyveromyces_lactis#gi, 50305763, ref, XP_452842.1, , Saccharomyces_bayanus#ORFP:19633, Saccharomyces_castelli#ORFP:Scas_Contig696.17, Saccharomyces_cerevisiae#gi, 6323904, ref, NP_013975.1, , Saccharomyces_mikatae#ORFP:17354, Saccharomyces_paradoxus#ORFP:16329
FG5369	Ashbya_gossypii#lcl, ABL025C, Saccharomyces_bayanus#ORFP:14277, Saccharomyces_castelli#ORFP:Scas_Contig721.127, Saccharomyces_cerevisiae#gi, 6322727, ref, NP_012800.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2430.8, Saccharomyces_kudriavzevi#ORFP:Skud_Contig2020.3, Saccharomyces_mikatae#ORFP:13219, Saccharomyces_paradoxus#ORFP:13944
FG5371	Ashbya_gossypii#lcl, ABR024C, Candida_glabrata#gi, 50287733, ref, XP_446296.1, , Kluyveromyces_lactis#gi, 50303745, ref, XP_451818.1, , Saccharomyces_bayanus#ORFP:14398, Saccharomyces_cerevisiae#gi, 6322755, ref, NP_012828.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1725.2, Saccharomyces_mikatae#ORFP:13314, Saccharomyces_paradoxus#ORFP:13845
FG5372	Ashbya_gossypii#lcl, ABR099C, Kluyveromyces_lactis#gi, 50312469, ref, XP_456268.1, , Saccharomyces_bayanus#ORFP:18549, Saccharomyces_castelli#ORFP:Scas_Contig560.5, Saccharomyces_cerevisiae#gi, 6323691, ref, NP_013762.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1978.8, Saccharomyces_mikatae#ORFP:16577, Saccharomyces_paradoxus#ORFP:17124
FG5373	Ashbya_gossypii#lcl, ABR127C, Kluyveromyces_lactis#gi, 50310903, ref, XP_455474.1, , Saccharomyces_bayanus#ORFP:24008, Saccharomyces_cerevisiae#gi, 6324889, ref, NP_014958.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2266.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1795.5, Saccharomyces_mikatae#ORFP:20821, Saccharomyces_paradoxus#ORFP:21448
FG5374	Ashbya_gossypii#lcl, ABR130W, Candida_glabrata#gi, 50289875, ref, XP_447369.1, , Kluyveromyces_lactis#gi, 50312237, ref, XP_456150.1, , Neurospora_crassa#NCU02217.2, Saccharomyces_cerevisiae#gi, 6321908, ref, NP_011984.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2024.3, Saccharomyces_mikatae#ORFP:10076, Saccharomyces_paradoxus#ORFP:9951
FG5375	Ashbya_gossypii#lcl, ABR135C, Candida_glabrata#gi, 50293841, ref, XP_449332.1, , Kluyveromyces_lactis#gi, 50312245, ref, XP_456154.1, , Saccharomyces_bayanus#ORFP:10731, Saccharomyces_castelli#ORFP:Scas_Contig697.29, Saccharomyces_cerevisiae#gi, 6321910, ref, NP_011986.1, , Saccharomyces_mikatae#ORFP:10081, Saccharomyces_paradoxus#ORFP:9939
FG5376	Ashbya_gossypii#lcl, ABR165W, Candida_glabrata#gi, 50290351, ref, XP_447607.1, , Kluyveromyces_lactis#gi, 50307129, ref, XP_453543.1, , Saccharomyces_bayanus#ORFP:6377, Saccharomyces_castelli#ORFP:Scas_Contig610.13, Saccharomyces_cerevisiae#gi, 6320860, ref, NP_010939.1, , Saccharomyces_mikatae#ORFP:5963, Saccharomyces_paradoxus#ORFP:6108
FG5377	Ashbya_gossypii#lcl, ABR177C, Candida_glabrata#gi, 50290359, ref, XP_447611.1, , Kluyveromyces_lactis#gi, 50307103, ref, XP_453530.1, , Saccharomyces_bayanus#ORFP:26276, Saccharomyces_castelli#ORFP:Scas_Contig610.7, Saccharomyces_cerevisiae#gi, 6325419, ref, NP_015487.1, , Saccharomyces_mikatae#ORFP:22858, Saccharomyces_paradoxus#ORFP:22837
FG5378	Ashbya_gossypii#lcl, ABR216W, Candida_glabrata#gi, 50285059, ref, XP_444958.1, , Candida_lusitaniae#CLUG_02986.1, Debaryomyces_hansenii#gi, 50419455, ref, XP_458254.1, , Kluyveromyces_lactis#gi, 50309705, ref, XP_454864.1, , Saccharomyces_cerevisiae#gi, 6681845, ref, NP_031358.1, , Saccharomyces_mikatae#ORFP:1541, Yarrowia_lipolytica#gi, 50556676, ref, XP_505746.1, 
FG5381	Ashbya_gossypii#lcl, ACL142W, Candida_glabrata#gi, 50285277, ref, XP_445067.1, , Kluyveromyces_lactis#gi, 50309335, ref, XP_454674.1, , Saccharomyces_bayanus#ORFP:9734, Saccharomyces_cerevisiae#gi, 6321655, ref, NP_011732.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1708.2, Saccharomyces_mikatae#ORFP:9318, Saccharomyces_paradoxus#ORFP:9162
FG5382	Ashbya_gossypii#lcl, ACL125C, Saccharomyces_bayanus#ORFP:13226, Saccharomyces_castelli#ORFP:Scas_Contig647.16, Saccharomyces_cerevisiae#gi, 37362670, ref, NP_012556.2, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1420.5, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1630.5, Saccharomyces_mikatae#ORFP:12257, Saccharomyces_paradoxus#ORFP:12384
FG5387	Ashbya_gossypii#lcl, ACR080C, Candida_lusitaniae#CLUG_00698.1, Debaryomyces_hansenii#gi, 50421375, ref, XP_459237.1, , Saccharomyces_bayanus#ORFP:23059, Saccharomyces_castelli#ORFP:Scas_Contig699.47, Saccharomyces_cerevisiae#gi, 6324619, ref, NP_014688.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2015.11, Saccharomyces_paradoxus#ORFP:20475
FG5390	Ashbya_gossypii#lcl, ACR184C, Candida_glabrata#gi, 50292049, ref, XP_448457.1, , Saccharomyces_bayanus#ORFP:25688, Saccharomyces_castelli#ORFP:Scas_Contig672.19, Saccharomyces_cerevisiae#gi, 6325291, ref, NP_015359.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1603.3, Saccharomyces_mikatae#ORFP:22424, Saccharomyces_paradoxus#ORFP:23273
FG5392	Ashbya_gossypii#lcl, ACR240W, Candida_glabrata#gi, 50290161, ref, XP_447512.1, , Kluyveromyces_lactis#gi, 50302669, ref, XP_451270.1, , Saccharomyces_bayanus#ORFP:12446, Saccharomyces_castelli#ORFP:Scas_Contig651.8, Saccharomyces_cerevisiae#gi, 6322312, ref, NP_012386.1, , Saccharomyces_mikatae#ORFP:11625, Saccharomyces_paradoxus#ORFP:11874
FG5394	Ashbya_gossypii#lcl, ADL376W, Candida_glabrata#gi, 50291413, ref, XP_448139.1, , Kluyveromyces_lactis#gi, 50303947, ref, XP_451923.1, , Saccharomyces_bayanus#ORFP:1880, Saccharomyces_cerevisiae#gi, 6319600, ref, NP_009681.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2276.5, Saccharomyces_mikatae#ORFP:776, Saccharomyces_paradoxus#ORFP:1504
FG5395	Ashbya_gossypii#lcl, ADL228C, Candida_glabrata#gi, 50287997, ref, XP_446427.1, , Kluyveromyces_lactis#gi, 50310483, ref, XP_455261.1, , Saccharomyces_castelli#ORFP:Scas_Contig583.1, Saccharomyces_cerevisiae#gi, 6324287, ref, NP_014357.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1809.3, Saccharomyces_mikatae#ORFP:18705, Saccharomyces_paradoxus#ORFP:19188
FG5396	Ashbya_gossypii#lcl, ADL219C, Candida_glabrata#gi, 50288003, ref, XP_446430.1, , Kluyveromyces_lactis#gi, 50308657, ref, XP_454331.1, , Saccharomyces_bayanus#ORFP:21020, Saccharomyces_cerevisiae#gi, 6324289, ref, NP_014359.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2226.5, Saccharomyces_mikatae#ORFP:18717, Saccharomyces_paradoxus#ORFP:19196
FG5398	Ashbya_gossypii#lcl, ADL174C, Candida_glabrata#gi, 50294215, ref, XP_449519.1, , Kluyveromyces_lactis#gi, 50308553, ref, XP_454279.1, , Saccharomyces_bayanus#ORFP:20050, Saccharomyces_castelli#ORFP:Scas_Contig482.4, Saccharomyces_cerevisiae#gi, 6324018, ref, NP_014088.1, , Saccharomyces_mikatae#ORFP:17722, Saccharomyces_paradoxus#ORFP:18161
FG5399	Ashbya_gossypii#lcl, ADL080W, Candida_glabrata#gi, 50292747, ref, XP_448806.1, , Kluyveromyces_lactis#gi, 50312533, ref, XP_456302.1, , Saccharomyces_bayanus#ORFP:11515, Saccharomyces_castelli#ORFP:Scas_Contig704.39, Saccharomyces_cerevisiae#gi, 6322142, ref, NP_012217.1, , Saccharomyces_mikatae#ORFP:10961, Saccharomyces_paradoxus#ORFP:11069
FG5401	Ashbya_gossypii#lcl, ADR023C, Candida_glabrata#gi, 50287203, ref, XP_446031.1, , Kluyveromyces_lactis#gi, 50307455, ref, XP_453706.1, , Saccharomyces_bayanus#ORFP:10534, Saccharomyces_castelli#ORFP:Scas_Contig643.7, Saccharomyces_cerevisiae#gi, 6324591, ref, NP_014660.1, , Saccharomyces_mikatae#ORFP:20122, Saccharomyces_paradoxus#ORFP:20366
FG5403	Ashbya_gossypii#lcl, ADR065W, Candida_glabrata#gi, 50294688, ref, XP_449755.1, , Saccharomyces_bayanus#ORFP:1259, Saccharomyces_castelli#ORFP:Scas_Contig715.30, Saccharomyces_cerevisiae#gi, 6319367, ref, NP_009449.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1948.5, Saccharomyces_mikatae#ORFP:1682, Saccharomyces_paradoxus#ORFP:720
FG5404	Ashbya_gossypii#lcl, ADR113W, Candida_glabrata#gi, 50290297, ref, XP_447580.1, , Kluyveromyces_lactis#gi, 50304809, ref, XP_452360.1, , Saccharomyces_bayanus#ORFP:22354, Saccharomyces_cerevisiae#gi, 6324477, ref, NP_014546.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2437.5, Saccharomyces_mikatae#ORFP:19677, Saccharomyces_paradoxus#ORFP:19941
FG5406	Ashbya_gossypii#lcl, ADR182W, Candida_glabrata#gi, 50289147, ref, XP_447003.1, , Kluyveromyces_lactis#gi, 50303267, ref, XP_451575.1, , Saccharomyces_bayanus#ORFP:17817, Saccharomyces_cerevisiae#gi, 6323628, ref, NP_013699.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2182.4, Saccharomyces_mikatae#ORFP:16350, Saccharomyces_paradoxus#ORFP:17388
FG5407	Ashbya_gossypii#lcl, ADR216W, Candida_glabrata#gi, 50288059, ref, XP_446458.1, , Kluyveromyces_lactis#gi, 50302831, ref, XP_451352.1, , Saccharomyces_bayanus#ORFP:14909, Saccharomyces_castelli#ORFP:Scas_Contig702.27, Saccharomyces_cerevisiae#gi, 6322935, ref, NP_013008.1, , Saccharomyces_mikatae#ORFP:13997, Saccharomyces_paradoxus#ORFP:13181
FG5408	Ashbya_gossypii#lcl, ADR226C, Candida_glabrata#gi, 50288071, ref, XP_446464.1, , Kluyveromyces_lactis#gi, 50302809, ref, XP_451341.1, , Saccharomyces_bayanus#ORFP:14880, Saccharomyces_castelli#ORFP:Scas_Contig702.33, Saccharomyces_cerevisiae#gi, 6322941, ref, NP_013014.1, , Saccharomyces_mikatae#ORFP:14022, Saccharomyces_paradoxus#ORFP:13158
FG5409	Ashbya_gossypii#lcl, ADR276W, Candida_glabrata#gi, 50293351, ref, XP_449087.1, , Kluyveromyces_lactis#gi, 50310763, ref, XP_455404.1, , Saccharomyces_bayanus#ORFP:3896, Saccharomyces_castelli#ORFP:Scas_Contig710.3, Saccharomyces_cerevisiae#gi, 6320112, ref, NP_010192.1, , Saccharomyces_mikatae#ORFP:2894, Saccharomyces_paradoxus#ORFP:3429
FG5416	Ashbya_gossypii#lcl, AEL328W, Candida_glabrata#gi, 50288017, ref, XP_446437.1, , Kluyveromyces_lactis#gi, 50310857, ref, XP_455451.1, , Saccharomyces_bayanus#ORFP:25927, Saccharomyces_castelli#ORFP:Scas_Contig705.30, Saccharomyces_cerevisiae#gi, 6325362, ref, NP_015430.1, , Saccharomyces_mikatae#ORFP:22636, Saccharomyces_paradoxus#ORFP:23058
